,share,Unnamed: 0,LOC,COUNTRY,LAT,LON,ELEVATION,Dátum,Dátums,Mondás,Jelentés,DS,Dátum:mettől,Dátum:meddig,Kondíció,Érték,Periódus:mettől,Periódus:meddig,Mennyiség,Irány,W
54,46,2,MISKOLC,HUNGARY,48.083,20.767,236.0,2019-11-01,november 1.,"Ha Mindenszentek száraz, akkor kemény tél következik.","Ha ezen a dátumon az átlagosnál kevesebb eső esik, az átlagosnál hidegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,-,2019-12-21,2019-03-21,Temp,-,
54,43,5,SZOMBATHELY ARPT / VAS,HUNGARY,47.283,16.633,223.1,2019-11-01,november 1.,"Ha Mindenszentek száraz, akkor kemény tél következik.","Ha ezen a dátumon az átlagosnál kevesebb eső esik, az átlagosnál hidegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,-,2019-12-21,2019-03-21,Temp,-,
54,43,22,SZOLNOK,HUNGARY,47.12300000000001,20.236,98.1,2019-11-01,november 1.,"Ha Mindenszentek száraz, akkor kemény tél következik.","Ha ezen a dátumon az átlagosnál kevesebb eső esik, az átlagosnál hidegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,-,2019-12-21,2019-03-21,Temp,-,
54,45,28,DEBRECEN,HUNGARY,47.489,21.615,110.0,2019-11-01,november 1.,"Ha Mindenszentek száraz, akkor kemény tél következik.","Ha ezen a dátumon az átlagosnál kevesebb eső esik, az átlagosnál hidegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,-,2019-12-21,2019-03-21,Temp,-,
54,45,41,PECS SOUTH,HUNGARY,45.99100000000001,18.241,304.8,2019-11-01,november 1.,"Ha Mindenszentek száraz, akkor kemény tél következik.","Ha ezen a dátumon az átlagosnál kevesebb eső esik, az átlagosnál hidegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,-,2019-12-21,2019-03-21,Temp,-,
54,37,5,SATU MARE,ROMANIA,47.703,22.886,126.2,2019-11-01,november 1.,"Ha Mindenszentek száraz, akkor kemény tél következik.","Ha ezen a dátumon az átlagosnál kevesebb eső esik, az átlagosnál hidegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,-,2019-12-21,2019-03-21,Temp,-,
54,45,41,CLUJ NAPOCA,ROMANIA,46.785,23.686,315.8,2019-11-01,november 1.,"Ha Mindenszentek száraz, akkor kemény tél következik.","Ha ezen a dátumon az átlagosnál kevesebb eső esik, az átlagosnál hidegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,-,2019-12-21,2019-03-21,Temp,-,
54,56,10,ARAD,ROMANIA,46.177,21.261999999999997,107.3,2019-11-01,november 1.,"Ha Mindenszentek száraz, akkor kemény tél következik.","Ha ezen a dátumon az átlagosnál kevesebb eső esik, az átlagosnál hidegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,-,2019-12-21,2019-03-21,Temp,-,
54,52,73,DEVA,ROMANIA,45.867,22.9,231.0,2019-11-01,november 1.,"Ha Mindenszentek száraz, akkor kemény tél következik.","Ha ezen a dátumon az átlagosnál kevesebb eső esik, az átlagosnál hidegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,-,2019-12-21,2019-03-21,Temp,-,
54,40,79,TRAIAN VUIA,ROMANIA,45.81,21.338,106.1,2019-11-01,november 1.,"Ha Mindenszentek száraz, akkor kemény tél következik.","Ha ezen a dátumon az átlagosnál kevesebb eső esik, az átlagosnál hidegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,-,2019-12-21,2019-03-21,Temp,-,
54,44,82,SIBIU,ROMANIA,45.786,24.090999999999998,456.0,2019-11-01,november 1.,"Ha Mindenszentek száraz, akkor kemény tél következik.","Ha ezen a dátumon az átlagosnál kevesebb eső esik, az átlagosnál hidegebb tél várható.",nov. 1,2019-11-01,2019-11-01,Rain,-,2019-12-21,2019-03-21,Temp,-,
55,50,2,MISKOLC,HUNGARY,48.083,20.767,236.0,2019-11-11,november 11.,"Ha Márton napján a lúd jégen jár, Karácsonykor sárban botorkál.","Ha ezen a dátumon fagy, Karácsonykor az átlagosnál melegebb idő várható.",nov. 11,2019-11-11,2019-11-11,Temp,<3,2019-12-24,2019-12-27,Temp,+,
55,60,5,SZOMBATHELY ARPT / VAS,HUNGARY,47.283,16.633,223.1,2019-11-11,november 11.,"Ha Márton napján a lúd jégen jár, Karácsonykor sárban botorkál.","Ha ezen a dátumon fagy, Karácsonykor az átlagosnál melegebb idő várható.",nov. 11,2019-11-11,2019-11-11,Temp,<3,2019-12-24,2019-12-27,Temp,+,
55,61,22,SZOLNOK,HUNGARY,47.12300000000001,20.236,98.1,2019-11-11,november 11.,"Ha Márton napján a lúd jégen jár, Karácsonykor sárban botorkál.","Ha ezen a dátumon fagy, Karácsonykor az átlagosnál melegebb idő várható.",nov. 11,2019-11-11,2019-11-11,Temp,<3,2019-12-24,2019-12-27,Temp,+,
55,73,28,DEBRECEN,HUNGARY,47.489,21.615,110.0,2019-11-11,november 11.,"Ha Márton napján a lúd jégen jár, Karácsonykor sárban botorkál.","Ha ezen a dátumon fagy, Karácsonykor az átlagosnál melegebb idő várható.",nov. 11,2019-11-11,2019-11-11,Temp,<3,2019-12-24,2019-12-27,Temp,+,
55,50,41,PECS SOUTH,HUNGARY,45.99100000000001,18.241,304.8,2019-11-11,november 11.,"Ha Márton napján a lúd jégen jár, Karácsonykor sárban botorkál.","Ha ezen a dátumon fagy, Karácsonykor az átlagosnál melegebb idő várható.",nov. 11,2019-11-11,2019-11-11,Temp,<3,2019-12-24,2019-12-27,Temp,+,
55,68,5,SATU MARE,ROMANIA,47.703,22.886,126.2,2019-11-11,november 11.,"Ha Márton napján a lúd jégen jár, Karácsonykor sárban botorkál.","Ha ezen a dátumon fagy, Karácsonykor az átlagosnál melegebb idő várható.",nov. 11,2019-11-11,2019-11-11,Temp,<3,2019-12-24,2019-12-27,Temp,+,
55,61,41,CLUJ NAPOCA,ROMANIA,46.785,23.686,315.8,2019-11-11,november 11.,"Ha Márton napján a lúd jégen jár, Karácsonykor sárban botorkál.","Ha ezen a dátumon fagy, Karácsonykor az átlagosnál melegebb idő várható.",nov. 11,2019-11-11,2019-11-11,Temp,<3,2019-12-24,2019-12-27,Temp,+,
55,88,10,ARAD,ROMANIA,46.177,21.261999999999997,107.3,2019-11-11,november 11.,"Ha Márton napján a lúd jégen jár, Karácsonykor sárban botorkál.","Ha ezen a dátumon fagy, Karácsonykor az átlagosnál melegebb idő várható.",nov. 11,2019-11-11,2019-11-11,Temp,<3,2019-12-24,2019-12-27,Temp,+,
55,50,73,DEVA,ROMANIA,45.867,22.9,231.0,2019-11-11,november 11.,"Ha Márton napján a lúd jégen jár, Karácsonykor sárban botorkál.","Ha ezen a dátumon fagy, Karácsonykor az átlagosnál melegebb idő várható.",nov. 11,2019-11-11,2019-11-11,Temp,<3,2019-12-24,2019-12-27,Temp,+,
55,60,79,TRAIAN VUIA,ROMANIA,45.81,21.338,106.1,2019-11-11,november 11.,"Ha Márton napján a lúd jégen jár, Karácsonykor sárban botorkál.","Ha ezen a dátumon fagy, Karácsonykor az átlagosnál melegebb idő várható.",nov. 11,2019-11-11,2019-11-11,Temp,<3,2019-12-24,2019-12-27,Temp,+,
55,42,82,SIBIU,ROMANIA,45.786,24.090999999999998,456.0,2019-11-11,november 11.,"Ha Márton napján a lúd jégen jár, Karácsonykor sárban botorkál.","Ha ezen a dátumon fagy, Karácsonykor az átlagosnál melegebb idő várható.",nov. 11,2019-11-11,2019-11-11,Temp,<3,2019-12-24,2019-12-27,Temp,+,
56,44,2,MISKOLC,HUNGARY,48.083,20.767,236.0,2019-11-19,november 19.,"Ha Erzsébet megrázza a pöndölyét, lészen hó karácsonykor is.","Ha ezen a dátumon havazik, Karácsonykor is nagy hó lesz.",nov. 19,2019-11-19,2019-11-19,Snow,+,2019-12-24,2019-12-27,Snow Depth,+,
56,16,5,SZOMBATHELY ARPT / VAS,HUNGARY,47.283,16.633,223.1,2019-11-19,november 19.,"Ha Erzsébet megrázza a pöndölyét, lészen hó karácsonykor is.","Ha ezen a dátumon havazik, Karácsonykor is nagy hó lesz.",nov. 19,2019-11-19,2019-11-19,Snow,+,2019-12-24,2019-12-27,Snow Depth,+,
56,55,22,SZOLNOK,HUNGARY,47.12300000000001,20.236,98.1,2019-11-19,november 19.,"Ha Erzsébet megrázza a pöndölyét, lészen hó karácsonykor is.","Ha ezen a dátumon havazik, Karácsonykor is nagy hó lesz.",nov. 19,2019-11-19,2019-11-19,Snow,+,2019-12-24,2019-12-27,Snow Depth,+,
56,33,28,DEBRECEN,HUNGARY,47.489,21.615,110.0,2019-11-19,november 19.,"Ha Erzsébet megrázza a pöndölyét, lészen hó karácsonykor is.","Ha ezen a dátumon havazik, Karácsonykor is nagy hó lesz.",nov. 19,2019-11-19,2019-11-19,Snow,+,2019-12-24,2019-12-27,Snow Depth,+,
56,50,41,PECS SOUTH,HUNGARY,45.99100000000001,18.241,304.8,2019-11-19,november 19.,"Ha Erzsébet megrázza a pöndölyét, lészen hó karácsonykor is.","Ha ezen a dátumon havazik, Karácsonykor is nagy hó lesz.",nov. 19,2019-11-19,2019-11-19,Snow,+,2019-12-24,2019-12-27,Snow Depth,+,
56,42,5,SATU MARE,ROMANIA,47.703,22.886,126.2,2019-11-19,november 19.,"Ha Erzsébet megrázza a pöndölyét, lészen hó karácsonykor is.","Ha ezen a dátumon havazik, Karácsonykor is nagy hó lesz.",nov. 19,2019-11-19,2019-11-19,Snow,+,2019-12-24,2019-12-27,Snow Depth,+,
56,46,41,CLUJ NAPOCA,ROMANIA,46.785,23.686,315.8,2019-11-19,november 19.,"Ha Erzsébet megrázza a pöndölyét, lészen hó karácsonykor is.","Ha ezen a dátumon havazik, Karácsonykor is nagy hó lesz.",nov. 19,2019-11-19,2019-11-19,Snow,+,2019-12-24,2019-12-27,Snow Depth,+,
56,50,10,ARAD,ROMANIA,46.177,21.261999999999997,107.3,2019-11-19,november 19.,"Ha Erzsébet megrázza a pöndölyét, lészen hó karácsonykor is.","Ha ezen a dátumon havazik, Karácsonykor is nagy hó lesz.",nov. 19,2019-11-19,2019-11-19,Snow,+,2019-12-24,2019-12-27,Snow Depth,+,
56,40,73,DEVA,ROMANIA,45.867,22.9,231.0,2019-11-19,november 19.,"Ha Erzsébet megrázza a pöndölyét, lészen hó karácsonykor is.","Ha ezen a dátumon havazik, Karácsonykor is nagy hó lesz.",nov. 19,2019-11-19,2019-11-19,Snow,+,2019-12-24,2019-12-27,Snow Depth,+,
56,20,79,TRAIAN VUIA,ROMANIA,45.81,21.338,106.1,2019-11-19,november 19.,"Ha Erzsébet megrázza a pöndölyét, lészen hó karácsonykor is.","Ha ezen a dátumon havazik, Karácsonykor is nagy hó lesz.",nov. 19,2019-11-19,2019-11-19,Snow,+,2019-12-24,2019-12-27,Snow Depth,+,
56,33,82,SIBIU,ROMANIA,45.786,24.090999999999998,456.0,2019-11-19,november 19.,"Ha Erzsébet megrázza a pöndölyét, lészen hó karácsonykor is.","Ha ezen a dátumon havazik, Karácsonykor is nagy hó lesz.",nov. 19,2019-11-19,2019-11-19,Snow,+,2019-12-24,2019-12-27,Snow Depth,+,
57,65,2,MISKOLC,HUNGARY,48.083,20.767,236.0,2019-11-25,november 25.,"Ha Katalinkor kopog, Karácsonykor locsog. ","Ha ezen a dátumon az átlagosnál hidegebb az idő, Karácsonykor az átlagosnál melegebb lesz.",nov. 25,2019-11-25,2019-11-25,Temp,-,2019-12-24,2019-12-27,Temp,+,
57,53,5,SZOMBATHELY ARPT / VAS,HUNGARY,47.283,16.633,223.1,2019-11-25,november 25.,"Ha Katalinkor kopog, Karácsonykor locsog. ","Ha ezen a dátumon az átlagosnál hidegebb az idő, Karácsonykor az átlagosnál melegebb lesz.",nov. 25,2019-11-25,2019-11-25,Temp,-,2019-12-24,2019-12-27,Temp,+,
57,50,22,SZOLNOK,HUNGARY,47.12300000000001,20.236,98.1,2019-11-25,november 25.,"Ha Katalinkor kopog, Karácsonykor locsog. ","Ha ezen a dátumon az átlagosnál hidegebb az idő, Karácsonykor az átlagosnál melegebb lesz.",nov. 25,2019-11-25,2019-11-25,Temp,-,2019-12-24,2019-12-27,Temp,+,
57,62,28,DEBRECEN,HUNGARY,47.489,21.615,110.0,2019-11-25,november 25.,"Ha Katalinkor kopog, Karácsonykor locsog. ","Ha ezen a dátumon az átlagosnál hidegebb az idő, Karácsonykor az átlagosnál melegebb lesz.",nov. 25,2019-11-25,2019-11-25,Temp,-,2019-12-24,2019-12-27,Temp,+,
57,62,41,PECS SOUTH,HUNGARY,45.99100000000001,18.241,304.8,2019-11-25,november 25.,"Ha Katalinkor kopog, Karácsonykor locsog. ","Ha ezen a dátumon az átlagosnál hidegebb az idő, Karácsonykor az átlagosnál melegebb lesz.",nov. 25,2019-11-25,2019-11-25,Temp,-,2019-12-24,2019-12-27,Temp,+,
57,75,5,SATU MARE,ROMANIA,47.703,22.886,126.2,2019-11-25,november 25.,"Ha Katalinkor kopog, Karácsonykor locsog. ","Ha ezen a dátumon az átlagosnál hidegebb az idő, Karácsonykor az átlagosnál melegebb lesz.",nov. 25,2019-11-25,2019-11-25,Temp,-,2019-12-24,2019-12-27,Temp,+,
57,77,41,CLUJ NAPOCA,ROMANIA,46.785,23.686,315.8,2019-11-25,november 25.,"Ha Katalinkor kopog, Karácsonykor locsog. ","Ha ezen a dátumon az átlagosnál hidegebb az idő, Karácsonykor az átlagosnál melegebb lesz.",nov. 25,2019-11-25,2019-11-25,Temp,-,2019-12-24,2019-12-27,Temp,+,
57,60,10,ARAD,ROMANIA,46.177,21.261999999999997,107.3,2019-11-25,november 25.,"Ha Katalinkor kopog, Karácsonykor locsog. ","Ha ezen a dátumon az átlagosnál hidegebb az idő, Karácsonykor az átlagosnál melegebb lesz.",nov. 25,2019-11-25,2019-11-25,Temp,-,2019-12-24,2019-12-27,Temp,+,
57,59,73,DEVA,ROMANIA,45.867,22.9,231.0,2019-11-25,november 25.,"Ha Katalinkor kopog, Karácsonykor locsog. ","Ha ezen a dátumon az átlagosnál hidegebb az idő, Karácsonykor az átlagosnál melegebb lesz.",nov. 25,2019-11-25,2019-11-25,Temp,-,2019-12-24,2019-12-27,Temp,+,
57,52,79,TRAIAN VUIA,ROMANIA,45.81,21.338,106.1,2019-11-25,november 25.,"Ha Katalinkor kopog, Karácsonykor locsog. ","Ha ezen a dátumon az átlagosnál hidegebb az idő, Karácsonykor az átlagosnál melegebb lesz.",nov. 25,2019-11-25,2019-11-25,Temp,-,2019-12-24,2019-12-27,Temp,+,
57,63,82,SIBIU,ROMANIA,45.786,24.090999999999998,456.0,2019-11-25,november 25.,"Ha Katalinkor kopog, Karácsonykor locsog. ","Ha ezen a dátumon az átlagosnál hidegebb az idő, Karácsonykor az átlagosnál melegebb lesz.",nov. 25,2019-11-25,2019-11-25,Temp,-,2019-12-24,2019-12-27,Temp,+,
60,40,2,MISKOLC,HUNGARY,48.083,20.767,236.0,2019-12-25,december 25., Fekete Karácsony - Fehér Húsvét.,"Ha ezen a dátumon nincs hó, a következő áprilisban lesz.",dec. 25,2019-12-25,2019-12-25,Snow Depth,<40,2019-04-01,2019-04-30,Snow Depth,>60,
60,0,5,SZOMBATHELY ARPT / VAS,HUNGARY,47.283,16.633,223.1,2019-12-25,december 25., Fekete Karácsony - Fehér Húsvét.,"Ha ezen a dátumon nincs hó, a következő áprilisban lesz.",dec. 25,2019-12-25,2019-12-25,Snow Depth,<40,2019-04-01,2019-04-30,Snow Depth,>60,
60,55,22,SZOLNOK,HUNGARY,47.12300000000001,20.236,98.1,2019-12-25,december 25., Fekete Karácsony - Fehér Húsvét.,"Ha ezen a dátumon nincs hó, a következő áprilisban lesz.",dec. 25,2019-12-25,2019-12-25,Snow Depth,<40,2019-04-01,2019-04-30,Snow Depth,>60,
60,40,28,DEBRECEN,HUNGARY,47.489,21.615,110.0,2019-12-25,december 25., Fekete Karácsony - Fehér Húsvét.,"Ha ezen a dátumon nincs hó, a következő áprilisban lesz.",dec. 25,2019-12-25,2019-12-25,Snow Depth,<40,2019-04-01,2019-04-30,Snow Depth,>60,
60,33,41,PECS SOUTH,HUNGARY,45.99100000000001,18.241,304.8,2019-12-25,december 25., Fekete Karácsony - Fehér Húsvét.,"Ha ezen a dátumon nincs hó, a következő áprilisban lesz.",dec. 25,2019-12-25,2019-12-25,Snow Depth,<40,2019-04-01,2019-04-30,Snow Depth,>60,
60,40,5,SATU MARE,ROMANIA,47.703,22.886,126.2,2019-12-25,december 25., Fekete Karácsony - Fehér Húsvét.,"Ha ezen a dátumon nincs hó, a következő áprilisban lesz.",dec. 25,2019-12-25,2019-12-25,Snow Depth,<40,2019-04-01,2019-04-30,Snow Depth,>60,
60,46,41,CLUJ NAPOCA,ROMANIA,46.785,23.686,315.8,2019-12-25,december 25., Fekete Karácsony - Fehér Húsvét.,"Ha ezen a dátumon nincs hó, a következő áprilisban lesz.",dec. 25,2019-12-25,2019-12-25,Snow Depth,<40,2019-04-01,2019-04-30,Snow Depth,>60,
60,62,10,ARAD,ROMANIA,46.177,21.261999999999997,107.3,2019-12-25,december 25., Fekete Karácsony - Fehér Húsvét.,"Ha ezen a dátumon nincs hó, a következő áprilisban lesz.",dec. 25,2019-12-25,2019-12-25,Snow Depth,<40,2019-04-01,2019-04-30,Snow Depth,>60,
60,20,73,DEVA,ROMANIA,45.867,22.9,231.0,2019-12-25,december 25., Fekete Karácsony - Fehér Húsvét.,"Ha ezen a dátumon nincs hó, a következő áprilisban lesz.",dec. 25,2019-12-25,2019-12-25,Snow Depth,<40,2019-04-01,2019-04-30,Snow Depth,>60,
60,40,79,TRAIAN VUIA,ROMANIA,45.81,21.338,106.1,2019-12-25,december 25., Fekete Karácsony - Fehér Húsvét.,"Ha ezen a dátumon nincs hó, a következő áprilisban lesz.",dec. 25,2019-12-25,2019-12-25,Snow Depth,<40,2019-04-01,2019-04-30,Snow Depth,>60,
60,64,82,SIBIU,ROMANIA,45.786,24.090999999999998,456.0,2019-12-25,december 25., Fekete Karácsony - Fehér Húsvét.,"Ha ezen a dátumon nincs hó, a következő áprilisban lesz.",dec. 25,2019-12-25,2019-12-25,Snow Depth,<40,2019-04-01,2019-04-30,Snow Depth,>60,
